ID,Fatal_nonfatal,Time_Season,Time_Weekend,Time_TOD,Flight_DE,Flight_DE_Phase,Flight_Conducted_Under,Pilot_Certificate,Pilot_Airplane Rating,Pilot_Other Aircraft Rating,Pilot_Instrument Rating,Pilot_Instructor Rating,Pilot_Flight_Hours_general,Pilot_Age_general,Pilot_Sex_Female,Pilot_Seat Occupied,Pilot_Restraint Used,Second_Pilot_Instructor,AC_Airworthiness_Normal,AC_Landing Gear_Skid,AC_Airframe_general,AC_Seats_general,AC_Max_Gross_Wt_general,AC_Rated Power_Horsepower_general,AC_Engine_MFR,MF_Wind Speed_knots_general,MF_Altimeter_general,MF_Precipitation and Obscuration,MF_Visibility_miles,MF_Temperature_general,Aircraft Fire
1036,0,1,0,0,4,2,0,0,1,0,2,2,5,5,0,2,0,1,1,1,2,0,0,0,0,3,2,,,6,0
1037,1,1,1,0,6,2,2,0,2,0,2,2,5,4,0,1,0,1,1,1,3,1,3,4,2,1,3,0,2,3,1
1038,0,1,0,0,3,2,2,1,0,0,0,0,5,2,0,2,2,1,1,1,3,1,2,2,0,0,3,0,2,4,0
1039,0,1,0,0,4,2,1,1,0,0,0,1,5,2,0,1,1,1,1,1,2,0,4,4,2,0,2,0,2,2,0
1040,0,1,1,0,8,3,0,1,0,0,0,1,4,4,0,2,0,1,0,1,2,1,3,3,0,,3,0,2,5,0
1041,0,1,1,0,6,2,2,0,2,0,0,2,4,2,0,2,0,1,0,1,2,0,2,3,0,1,1,0,2,5,0
1042,1,1,1,0,5,5,0,1,1,0,2,1,4,5,0,2,,1,1,1,,0,1,1,0,,,0,,,1
1043,0,1,0,0,8,3,2,1,0,0,1,0,5,2,0,,,1,0,1,3,1,2,2,0,1,2,0,2,4,1
1044,0,1,0,0,4,5,2,0,1,0,0,1,4,2,0,2,0,1,1,1,1,1,2,2,0,3,3,0,2,5,0
1045,0,1,0,0,4,2,2,0,2,0,2,2,5,4,0,2,0,1,0,1,3,0,4,3,2,2,0,0,2,6,0
1046,1,1,0,0,2,0,4,0,0,0,1,2,5,5,0,1,1,0,1,1,2,2,5,5,3,1,1,0,2,5,0
1047,0,1,0,0,8,2,1,0,2,0,2,2,5,2,0,1,0,1,1,1,4,0,3,4,2,3,2,0,2,4,0
1048,1,1,1,0,5,2,0,0,1,0,0,2,5,5,0,0,1,1,1,1,5,1,4,4,2,3,5,0,2,5,1
1049,0,1,0,0,2,3,5,1,1,0,0,1,5,3,,1,1,0,0,1,1,0,2,3,2,0,3,0,2,5,0
1050,0,2,0,0,8,5,3,1,0,1,1,0,5,0,0,2,0,2,1,0,3,0,0,0,0,2,2,0,2,5,0
1051,1,3,0,0,3,2,1,1,1,0,0,1,5,2,0,1,,1,1,1,5,1,3,4,2,2,5,0,2,2,1
1052,0,2,0,0,5,5,4,3,0,0,1,2,4,4,0,1,0,1,0,1,0,0,1,0,1,2,3,0,2,5,0
1053,1,2,1,0,5,2,4,0,2,0,1,2,1,5,0,2,0,1,0,1,,0,1,0,0,3,5,0,2,3,1
1054,0,2,0,0,5,3,3,0,2,0,0,2,3,2,0,2,1,2,1,1,3,2,5,5,2,3,1,,2,3,0
1055,0,2,0,0,3,2,1,0,2,0,0,2,5,5,0,0,1,1,1,1,4,2,4,4,2,,3,0,2,2,1
1056,0,2,1,0,7,3,4,3,2,0,2,2,4,5,0,2,1,1,1,1,,1,3,3,2,4,1,0,2,4,0
1057,0,2,0,0,5,3,4,0,1,0,0,2,5,3,0,2,,1,1,1,,2,2,3,2,,1,0,2,6,0
1058,0,2,1,0,7,3,0,0,2,0,1,0,4,5,0,1,0,1,1,1,3,0,2,1,1,5,0,,2,1,0
1059,0,2,1,0,0,2,0,3,2,0,2,2,4,5,0,0,0,,1,1,2,1,2,2,0,5,5,0,2,3,0
1060,0,2,1,0,4,2,4,0,0,0,0,2,5,4,0,0,3,1,1,1,5,2,4,4,2,3,2,0,2,5,0
1061,0,2,0,0,1,0,4,3,1,0,2,2,0,4,0,2,0,1,1,1,2,0,0,1,0,,5,0,2,2,0
1062,0,2,0,0,7,2,4,3,1,0,2,2,,5,0,2,0,1,1,1,0,1,2,2,0,3,3,0,2,1,0
1063,0,2,0,1,0,0,0,1,1,0,0,1,4,3,0,2,1,1,1,1,4,1,5,5,3,3,1,1,1,1,0
1064,0,2,0,0,0,2,4,0,0,0,0,2,5,4,0,2,1,1,1,1,3,2,4,2,2,3,5,1,0,3,0
1065,0,2,1,0,8,5,0,0,1,0,2,2,5,3,0,2,0,1,1,1,3,2,5,5,2,3,4,,2,2,0
1066,0,2,0,0,2,0,3,0,0,0,0,0,3,1,0,2,1,1,0,1,4,2,4,4,2,3,5,0,2,4,0
1067,0,3,1,0,3,2,4,3,0,0,0,2,5,4,0,2,0,,1,1,0,1,2,3,0,1,4,,,2,0
1068,0,3,1,0,3,3,0,0,0,0,1,1,5,4,0,1,1,1,1,1,5,1,3,2,2,,5,,2,1,0
1069,0,3,1,0,6,2,4,0,0,0,1,2,5,4,0,1,0,1,1,1,2,1,3,4,1,1,3,0,2,2,0
1070,0,2,0,0,7,2,3,1,0,0,1,1,5,4,0,1,,0,1,1,1,1,2,1,0,,5,0,2,2,0
1071,1,3,0,0,5,2,0,0,1,0,2,2,4,1,0,2,0,1,1,1,,1,2,3,0,2,1,0,2,2,0
1072,0,3,0,0,5,5,4,3,2,0,1,2,3,5,0,2,0,1,1,1,1,1,2,2,0,2,0,0,2,1,0
1073,0,3,1,0,5,4,3,3,2,0,2,2,0,4,0,1,3,1,1,1,3,0,1,1,1,,3,0,2,3,0
1074,0,3,1,0,4,2,5,1,0,0,0,1,5,3,0,2,1,,0,1,5,0,2,4,2,5,3,,2,1,0
1075,0,3,1,0,4,5,0,0,1,0,0,2,4,1,0,2,,,1,1,0,1,1,3,0,0,5,0,1,1,0
1076,0,3,0,1,,2,0,0,0,0,0,2,3,4,0,2,1,1,1,1,4,1,4,4,2,,4,0,,1,1
1077,0,3,0,0,8,1,3,3,0,1,1,2,3,3,1,1,1,2,1,1,3,1,1,1,0,1,5,0,2,1,0
1078,0,3,0,0,7,2,4,3,2,0,1,2,2,4,0,1,3,1,1,1,2,1,2,1,1,2,3,0,2,1,0
1079,1,0,0,1,0,2,4,3,2,0,1,2,4,3,0,,,1,1,1,0,1,2,1,0,5,1,,2,1,1
1080,0,3,1,0,3,3,1,0,2,0,2,2,5,3,0,1,1,1,1,1,4,3,4,4,2,,5,0,2,0,0
1081,0,3,0,0,5,3,3,1,2,0,0,1,4,1,0,2,0,2,1,1,3,0,0,0,0,3,2,0,2,4,0
1082,1,3,0,0,1,2,0,0,1,1,0,2,5,4,1,2,,1,1,1,4,2,4,4,2,4,2,0,1,5,1
1083,0,3,1,0,5,5,4,0,0,0,1,2,5,4,0,2,0,1,1,1,0,2,3,3,2,2,5,0,2,0,0
1084,0,3,0,0,8,1,3,2,1,0,2,1,3,0,0,1,1,2,0,1,4,1,3,4,2,1,1,0,2,4,0
1085,0,3,1,0,3,2,0,0,1,0,2,2,3,4,0,1,1,1,1,1,5,1,3,4,2,2,1,0,2,2,0
1086,0,3,0,0,7,2,5,3,1,0,2,2,3,2,0,1,1,0,0,1,,1,4,4,2,3,4,0,2,3,0
1087,0,3,1,0,3,2,0,0,1,0,2,2,0,1,0,2,3,1,0,1,1,1,2,4,0,4,0,0,2,3,0
1088,0,0,0,0,5,3,4,1,0,0,1,0,4,4,0,1,0,0,1,1,2,1,2,3,0,3,0,0,,5,0
1089,0,0,0,0,5,3,4,2,1,1,2,2,0,3,0,2,0,1,1,1,1,2,3,3,1,3,5,0,2,4,0
1090,0,0,1,0,5,2,0,3,2,1,0,2,4,4,0,2,1,1,1,1,2,1,2,3,0,5,1,0,2,4,0
1091,0,0,1,0,3,2,2,0,2,0,2,2,5,2,0,2,1,1,1,1,5,2,3,3,2,3,5,0,2,3,0
1092,0,0,0,0,3,2,1,0,2,0,2,2,5,5,0,1,1,,1,1,2,1,3,3,2,3,0,,2,1,0
1093,0,0,0,0,5,2,4,3,1,0,2,2,2,3,0,0,1,,1,1,2,3,4,5,2,,1,0,2,0,0
1094,0,0,1,0,5,3,4,3,1,0,2,2,,5,,,,,0,1,,1,4,4,2,2,0,0,2,4,0
1095,0,0,1,0,5,3,4,3,1,0,2,2,2,5,0,2,0,1,1,1,0,2,3,3,2,2,5,0,2,2,0
1096,1,0,0,0,3,2,2,0,2,0,2,2,5,4,0,2,1,1,1,1,2,1,2,3,0,3,2,0,2,4,0
1097,0,0,0,0,5,0,3,0,1,0,0,1,5,4,0,1,0,2,0,1,0,1,4,5,2,,2,0,2,5,0
1098,0,1,1,0,3,2,1,1,2,0,0,1,4,2,0,1,1,1,1,1,5,2,3,4,2,,3,0,2,2,0
1099,0,0,0,0,6,2,0,1,0,0,1,1,5,5,0,1,1,1,1,1,3,1,3,2,0,5,3,0,2,2,0
1100,0,0,0,0,8,4,2,0,2,0,2,2,5,3,0,2,3,1,0,1,4,1,5,5,1,1,4,0,2,2,0
1101,0,0,0,0,8,5,1,1,1,0,0,1,4,1,0,1,,1,1,1,3,0,3,4,2,4,0,0,2,6,0
1102,0,1,0,0,2,3,5,0,1,0,0,2,5,4,0,1,1,,0,1,5,3,5,5,0,3,0,0,2,6,1
1103,1,0,0,0,3,2,2,1,1,0,0,1,4,3,0,2,1,1,0,1,4,1,3,4,2,3,1,0,2,3,0
1104,0,0,0,0,5,2,5,0,2,0,0,2,3,2,,2,,2,1,1,5,2,5,5,3,3,5,,2,2,1
1105,1,0,0,0,3,2,0,0,2,0,0,1,4,1,0,1,1,2,0,0,3,1,1,4,1,3,4,0,2,6,1
1106,1,1,0,0,0,2,4,2,1,1,2,2,0,2,0,2,,1,1,1,,1,2,3,0,2,2,1,0,4,0
1107,0,1,0,0,6,0,4,0,2,0,0,2,4,1,0,2,1,1,1,1,4,0,1,1,0,,2,0,2,5,0
1108,0,1,0,0,5,3,3,0,0,0,0,1,5,5,0,1,0,2,1,1,3,1,2,2,0,,3,0,2,5,0
1109,0,1,0,1,8,3,3,1,2,0,0,1,0,2,0,1,1,2,1,1,4,3,5,5,2,1,3,0,2,5,0
1110,0,1,0,0,3,2,2,1,0,0,0,1,4,1,0,2,0,1,1,1,1,2,3,3,2,,5,0,2,5,0
1111,0,1,0,0,5,2,4,1,2,1,1,0,3,5,0,1,1,1,1,1,3,1,3,2,0,,3,0,2,4,1
1112,0,1,0,0,3,5,0,3,1,1,2,2,1,5,0,0,1,1,0,0,0,0,0,0,1,3,0,0,2,3,0
1113,0,1,0,0,2,2,1,1,2,0,0,1,4,1,0,1,3,1,0,1,5,3,5,5,1,5,2,0,2,6,0
1114,0,1,1,0,7,2,2,0,1,0,0,1,5,1,0,2,1,1,1,1,5,2,4,5,2,0,,,2,,0
1115,0,1,0,0,3,2,2,0,1,0,0,2,,3,,2,,,1,1,,1,2,3,0,3,3,0,2,5,0
1116,0,1,0,0,3,2,2,0,2,0,2,1,0,3,0,,,,1,1,,1,2,3,0,1,3,0,2,5,0
1117,0,1,1,0,8,2,4,1,1,0,0,1,4,1,0,1,1,1,1,1,2,0,3,2,0,5,0,0,2,3,1
1118,0,1,1,0,3,2,2,0,2,0,0,1,4,1,0,2,0,1,1,1,,2,3,3,2,5,4,1,0,5,0
1119,0,1,0,0,4,2,4,3,2,0,2,2,4,5,0,1,1,1,1,1,2,1,1,1,0,4,4,0,2,5,0
1120,0,1,1,0,3,2,2,1,1,0,0,1,5,3,0,2,1,1,0,1,2,1,2,3,0,0,3,0,1,2,0
1121,0,1,0,0,3,2,2,0,2,0,1,2,5,5,0,2,0,1,0,1,1,1,2,3,0,0,4,0,1,2,0
1122,0,1,0,0,3,2,2,0,1,0,2,1,3,1,0,2,,,0,1,,0,4,3,2,5,3,0,2,5,0
1123,0,1,0,0,,5,4,3,1,0,2,2,0,1,0,2,2,,1,1,0,1,3,2,0,5,0,0,2,5,0
1124,0,1,1,0,5,0,3,4,2,1,2,2,1,1,0,0,0,2,1,1,2,0,0,0,0,,5,0,2,5,0
1125,0,1,0,0,7,3,4,0,0,1,1,2,5,4,0,1,0,1,0,1,0,0,1,0,1,,4,0,2,4,0
1126,0,1,1,1,4,2,4,3,1,0,2,2,,4,0,,,,1,1,,1,2,2,0,,2,0,2,4,0
1127,0,1,1,2,3,3,0,0,1,0,2,2,2,3,0,2,,1,1,1,2,1,2,3,0,,0,0,2,3,0
1128,0,1,1,1,3,3,4,0,2,0,0,1,,2,0,2,0,1,1,1,,1,2,2,0,,2,0,1,4,0
1129,0,2,0,0,3,2,2,1,1,0,0,1,4,2,0,2,1,,1,1,5,3,4,5,2,,3,0,2,3,0
1130,0,1,0,0,7,3,0,1,1,0,0,1,4,3,0,2,2,,1,1,2,1,2,3,0,3,3,0,2,2,0
1131,0,1,0,0,3,3,1,0,2,0,0,2,3,2,0,0,0,1,1,0,2,1,2,3,0,,3,0,2,2,0
1132,0,1,1,0,6,3,0,0,0,0,0,2,5,4,0,2,0,1,0,1,3,0,0,1,0,0,2,0,1,4,0
1133,0,1,1,0,3,2,2,1,0,0,1,0,5,5,0,2,1,1,1,1,,3,4,2,2,3,3,0,2,2,0
1134,1,2,1,0,3,2,0,1,1,0,0,1,0,2,0,2,0,1,1,1,3,0,0,0,0,3,4,0,2,3,0
1135,0,2,0,0,6,2,4,3,2,0,2,2,2,5,0,1,3,1,1,1,2,1,3,1,0,1,0,0,2,5,0
1136,0,2,0,0,8,2,0,1,1,0,0,1,3,1,0,2,1,1,1,1,5,3,4,5,2,,4,0,2,3,0
1137,0,2,0,0,4,1,3,1,2,0,0,1,4,5,0,1,0,0,1,1,3,2,5,5,3,1,2,,2,3,0
1138,0,2,0,0,3,2,2,0,1,0,2,2,0,0,0,2,,,1,1,,2,3,3,2,2,1,0,2,5,0
1139,0,2,0,0,,2,2,0,1,0,2,2,1,1,0,0,1,1,0,1,5,1,3,4,2,1,5,0,2,3,0
1140,0,2,0,0,3,2,2,0,1,0,2,2,4,0,0,2,2,1,0,1,1,2,3,3,2,2,3,0,2,4,0
1141,0,2,0,0,1,3,5,1,1,0,0,1,4,2,0,1,0,2,1,1,1,2,5,5,3,,,1,0,0,0
1142,0,2,0,0,5,2,3,4,1,1,2,2,0,2,0,2,0,,1,1,2,1,2,3,0,3,2,0,2,4,0
1143,0,2,0,0,6,0,5,0,2,0,1,2,1,2,0,2,0,1,1,1,4,2,4,3,2,1,2,0,2,5,0
1144,0,2,0,1,0,2,2,1,2,0,2,1,4,2,0,2,1,1,0,1,5,0,4,4,2,0,3,0,2,2,0
1145,0,2,0,1,0,0,0,0,2,0,0,1,4,3,0,2,1,1,1,1,2,3,5,4,1,,,1,0,1,0
1146,0,2,0,0,2,2,0,0,1,0,2,2,5,3,0,2,0,,1,1,3,0,0,0,0,5,0,0,2,5,0
1147,0,2,1,0,5,2,3,4,1,1,2,2,0,2,0,2,0,1,1,1,3,0,0,0,0,,5,0,2,1,0
1148,0,3,0,0,4,1,4,3,1,0,2,2,4,4,0,2,1,,1,1,0,2,5,5,2,3,3,0,2,4,0
1149,0,2,1,0,5,2,3,1,2,1,1,0,3,5,0,1,3,,1,1,2,0,2,0,0,1,5,0,2,1,0
1150,1,2,0,0,,2,4,0,1,0,0,2,5,3,0,1,1,0,1,1,,0,4,4,2,,5,0,2,2,1
1151,0,2,0,0,6,2,0,3,2,0,1,2,3,5,0,1,1,,0,1,0,0,1,0,1,0,3,0,2,1,0
1152,0,3,0,0,5,3,0,1,1,0,2,1,3,2,0,1,1,2,1,1,5,1,3,4,2,2,1,0,2,3,0
1153,0,3,0,0,5,2,4,1,2,0,0,1,5,4,0,1,0,1,0,1,0,0,1,1,0,2,0,0,2,4,1
1154,0,3,1,0,3,2,0,0,2,0,0,1,5,5,0,0,0,,1,0,4,0,0,1,0,,5,0,2,2,0
1155,0,3,0,0,8,3,5,0,2,0,0,2,3,2,0,2,1,2,1,1,2,3,5,4,1,2,5,0,2,2,0
1156,0,3,0,0,6,2,3,4,1,1,2,2,0,5,0,2,,2,1,1,,0,1,0,0,2,5,0,2,2,0
1157,0,3,0,0,3,0,0,0,1,0,0,2,5,2,0,1,1,1,1,1,2,1,3,4,2,1,5,0,2,1,0
1158,0,3,1,0,5,2,0,1,1,0,0,1,3,2,0,1,1,1,1,1,4,3,4,5,1,5,2,0,2,4,0
1159,0,3,0,0,7,3,0,0,2,0,0,2,4,3,0,2,0,1,1,1,1,1,2,3,0,2,4,0,2,2,0
1160,0,3,0,0,5,4,0,3,2,0,2,2,,5,0,,,1,0,1,0,0,1,0,0,3,5,0,2,1,0
1161,0,3,0,0,2,3,4,3,1,0,2,2,0,5,0,0,3,1,1,1,0,1,3,3,0,1,3,0,1,2,0
1162,0,3,1,0,5,2,4,1,0,0,1,1,5,5,0,,1,1,1,1,5,0,2,3,0,,5,0,,2,0
1163,0,0,0,1,8,3,5,0,2,0,0,2,4,3,0,0,1,1,1,1,2,2,5,5,3,0,3,0,2,2,0
1164,0,0,0,0,4,2,1,1,1,0,0,1,5,2,0,1,1,1,1,1,5,0,3,4,2,4,2,0,2,1,0
1165,0,0,1,0,3,2,2,0,2,0,2,2,4,4,0,2,1,1,0,1,3,0,4,4,2,,1,0,2,3,0
1166,0,0,0,0,7,2,3,3,2,1,1,2,0,1,0,2,0,2,1,1,3,0,0,1,0,2,4,0,2,1,0
1167,0,0,0,0,5,0,4,3,2,0,1,2,3,4,0,2,2,1,1,1,,1,2,3,0,,5,0,2,1,0
1168,0,0,1,0,7,2,4,1,0,0,1,0,5,5,0,2,0,1,1,1,1,0,0,0,0,,3,0,2,2,0
1169,0,0,1,0,0,2,0,0,1,0,0,2,5,3,0,2,1,,1,0,,3,5,5,3,4,,,2,,0
1170,0,0,0,0,3,5,4,0,0,0,0,2,5,5,0,2,,1,1,1,1,1,2,2,0,2,3,0,2,5,0
1171,0,0,0,1,7,4,3,3,1,0,0,2,0,1,0,2,0,1,1,1,5,0,0,0,0,3,2,0,2,5,0
1172,0,0,1,0,0,2,4,3,1,0,2,2,,5,0,2,1,1,1,1,5,0,1,1,0,1,3,1,0,2,0
1173,0,0,0,0,4,2,2,1,0,0,0,1,5,2,0,2,1,1,0,1,4,0,4,3,2,2,2,0,2,4,0
1174,0,0,0,0,8,4,4,3,2,0,2,2,5,4,0,2,0,,1,1,2,0,0,0,0,5,0,0,2,4,0
1175,0,0,1,0,7,2,3,4,1,1,2,2,0,2,1,2,0,2,0,1,2,1,2,3,0,2,0,0,2,2,0
1176,0,0,0,0,3,2,2,0,2,0,2,2,5,3,0,2,1,1,0,1,4,1,4,4,2,4,3,0,2,5,0
1177,0,0,0,0,5,2,2,1,1,0,0,1,4,3,0,2,0,1,0,1,1,1,2,3,0,,3,0,2,4,0
1178,0,0,0,0,3,2,2,0,0,0,0,1,5,3,0,2,1,1,1,1,5,2,4,4,2,,4,0,2,3,0
1179,0,0,0,0,6,2,4,3,0,0,1,2,4,3,0,2,1,1,1,1,2,2,5,4,0,2,3,0,2,6,0
1180,0,1,0,0,5,5,0,0,1,0,2,2,3,4,0,2,1,,0,1,,3,5,5,1,5,3,0,2,4,0
1181,0,0,0,0,5,5,3,3,2,0,2,2,1,4,0,2,0,2,1,0,1,1,2,2,0,4,4,0,2,3,0
1182,0,0,0,0,7,2,3,2,1,1,2,2,0,0,0,2,2,2,1,1,5,2,4,2,2,4,0,0,2,6,0
1183,0,1,1,0,2,3,3,0,0,1,1,0,5,4,0,2,0,1,1,1,3,0,0,0,0,1,3,0,1,5,0
1184,0,1,1,0,8,5,4,3,2,1,2,2,0,4,0,0,0,1,0,0,0,0,0,0,1,1,2,0,2,3,0
1185,0,1,0,0,8,2,0,1,0,0,0,1,5,3,0,1,,1,1,1,1,0,1,1,0,1,2,0,2,0,0
1186,0,1,1,0,5,1,4,3,2,0,2,2,4,5,0,2,,2,1,1,5,2,4,2,2,0,3,,1,4,0
1187,0,1,0,0,5,5,4,1,1,0,0,1,3,2,0,2,1,1,0,1,4,2,5,4,2,,4,0,2,4,0
1188,0,1,1,0,5,2,3,2,1,1,2,2,0,0,0,2,0,,1,1,1,1,2,2,0,3,3,0,2,2,0
1189,0,1,0,0,5,1,3,1,0,0,0,1,4,3,0,1,1,0,1,1,1,3,4,5,2,2,4,0,1,4,0
1190,0,1,0,0,7,4,3,2,1,1,2,2,0,4,1,2,0,2,1,1,3,0,0,0,0,3,3,0,2,6,0
1191,0,1,0,0,6,3,3,1,1,0,0,1,1,2,0,1,1,0,1,1,1,0,1,0,0,2,1,0,2,5,0
1192,0,1,1,0,4,0,4,0,2,0,2,2,4,2,0,2,2,1,1,1,5,2,4,4,2,3,0,0,,2,0
1193,0,1,0,0,5,2,4,3,1,0,2,2,0,2,0,2,1,,1,1,2,2,4,5,3,2,3,0,2,6,0
1194,0,1,0,0,3,2,1,1,1,1,0,1,,2,0,2,1,1,1,1,5,2,4,5,2,4,2,0,2,5,0
1195,0,1,0,0,5,1,3,4,1,1,2,2,0,2,0,2,0,2,1,1,3,1,2,2,0,,5,0,,4,0
1196,0,1,0,0,3,2,2,0,0,0,1,2,5,2,0,2,1,1,0,1,4,1,4,4,2,1,1,0,2,5,0
1197,0,1,0,0,5,3,4,1,1,0,0,1,3,1,0,0,0,,1,1,2,1,2,2,0,,1,0,2,3,0
1198,0,1,0,0,3,2,2,1,1,0,0,1,3,1,0,2,0,1,0,1,2,1,2,2,0,2,4,0,2,4,1
1199,0,1,0,0,3,2,2,0,1,0,0,1,4,2,0,2,,1,1,1,,1,2,2,0,1,2,0,2,5,0
1200,0,1,0,0,7,3,4,3,1,0,2,2,1,5,0,2,0,,1,1,1,1,2,3,0,,3,0,2,5,0
1201,0,1,0,0,6,2,5,1,1,0,2,1,4,2,0,2,1,0,1,1,2,3,5,5,3,,,,,,0
1202,0,1,1,0,3,2,2,0,2,0,0,2,3,1,,2,2,1,1,1,2,1,2,2,0,2,3,0,2,4,0
1203,0,1,0,0,3,2,0,0,0,0,0,2,5,3,0,1,1,1,1,1,3,1,3,4,2,,5,0,2,2,0
1204,0,1,1,0,5,1,4,0,1,0,2,2,2,1,0,0,,1,1,0,,1,2,2,0,5,0,0,2,6,0
1205,0,1,0,0,3,2,2,0,1,0,2,2,3,1,0,2,1,1,0,1,1,2,3,3,2,2,4,0,2,4,0
1206,0,1,1,2,8,3,4,3,2,0,2,2,4,3,0,2,1,1,1,1,0,2,4,4,3,,2,0,2,4,1
1207,0,1,0,0,5,3,0,0,1,0,2,2,2,2,0,2,0,1,1,1,2,1,2,2,0,3,3,0,2,5,0
1208,0,2,0,0,5,1,3,1,0,0,0,1,2,2,0,1,0,0,1,1,3,0,0,0,0,1,1,0,2,5,1
1209,0,2,0,0,6,2,3,3,2,1,1,2,2,3,1,2,0,1,1,1,3,0,0,0,0,3,5,0,2,2,0
1210,0,2,1,0,7,3,4,3,0,0,1,2,3,3,0,2,1,0,1,1,0,2,4,4,3,2,5,0,2,2,0
1211,0,2,1,0,7,3,1,0,1,0,0,2,1,0,0,2,3,,1,1,,1,2,3,0,3,2,0,2,5,0
1212,0,3,0,0,5,3,3,0,1,0,0,2,5,3,0,2,,,1,1,3,3,4,5,2,1,,,0,,0
1213,0,2,1,0,5,2,3,3,2,0,2,2,1,2,0,2,1,2,1,1,0,0,0,0,0,3,2,0,2,4,0
1214,0,2,1,0,3,5,4,0,2,1,1,2,4,5,0,1,3,1,0,0,0,0,0,0,1,3,4,0,2,2,0
1215,0,2,0,0,5,1,0,0,0,0,1,1,0,4,,2,1,,1,1,4,1,2,3,2,4,2,0,2,1,0
1216,0,3,0,0,8,3,0,0,1,0,2,2,5,1,0,2,,,1,1,,1,4,4,2,,,,2,0,0
1217,0,3,0,0,5,1,3,3,0,1,1,2,0,5,0,2,0,0,1,1,3,0,0,0,0,3,5,0,2,1,0
1218,0,3,0,0,8,5,4,3,2,1,1,2,3,5,0,2,1,1,0,0,0,0,0,0,1,,5,,2,1,0
1219,0,3,0,0,5,3,3,3,1,0,2,2,1,2,0,2,,2,1,1,4,2,4,4,3,4,,0,,,0
1220,1,3,0,0,5,3,1,0,1,0,0,1,5,4,0,,,2,0,0,5,3,5,5,1,2,3,0,2,4,1
1221,0,3,1,0,,1,3,0,1,0,2,2,5,3,0,0,1,2,1,1,5,3,5,5,1,,4,0,2,2,0
1222,1,1,0,0,3,2,2,0,2,0,0,2,4,2,0,2,,1,1,1,2,1,2,3,0,1,5,0,2,5,1
1223,0,0,1,0,4,2,4,0,1,0,2,2,2,4,0,2,1,1,1,1,1,2,4,4,3,,0,0,2,2,0
1224,0,1,0,0,4,5,4,0,2,0,2,2,2,3,0,2,,1,1,1,0,1,2,2,0,3,2,0,2,6,0
1225,1,3,0,0,3,2,4,0,2,0,0,1,4,2,0,2,1,1,1,1,,3,5,5,2,0,5,1,1,3,1
1226,1,0,0,0,6,2,0,0,1,0,0,1,4,3,0,0,1,1,1,1,0,1,5,4,1,2,3,0,2,5,1
1227,1,1,1,0,5,2,4,3,2,1,2,2,1,4,0,1,,1,0,1,,0,1,0,1,1,2,0,2,5,1
1228,1,1,1,0,3,2,2,0,2,0,0,2,3,1,0,2,1,1,0,1,4,1,4,4,2,2,4,0,2,5,0
1229,0,1,0,0,5,1,3,1,1,0,0,1,5,5,0,2,,2,1,1,5,2,4,4,2,3,4,0,2,6,0
1230,0,1,1,0,8,2,2,0,0,0,0,2,5,5,0,2,1,0,1,1,2,1,2,2,0,3,3,0,2,5,0
1231,0,1,1,0,6,0,4,3,0,0,1,2,4,5,0,1,1,1,1,1,2,1,1,1,0,1,2,0,2,6,0
1232,0,2,1,0,4,2,2,0,1,0,2,2,4,2,0,1,0,1,1,1,3,1,2,4,2,2,4,0,2,5,0
1233,0,2,0,0,1,2,2,0,2,0,2,2,4,3,0,1,0,1,0,1,4,1,3,4,2,2,2,0,2,5,0
1234,0,2,0,0,8,4,4,3,1,1,0,2,0,2,0,2,1,1,1,1,1,1,2,2,0,2,2,0,2,0,0
1235,1,0,1,0,3,2,4,0,2,1,1,2,3,4,0,2,0,1,1,1,,1,2,3,2,4,3,0,2,5,0
1236,0,1,1,0,6,2,0,0,1,0,0,1,2,1,0,2,1,1,1,1,2,3,5,5,2,1,1,0,2,4,0
1237,0,2,0,0,,1,3,0,2,0,1,0,1,2,0,1,3,,1,1,2,1,1,1,1,2,0,0,2,2,0
1238,0,3,1,0,4,2,4,0,0,0,0,2,4,4,0,2,0,1,1,1,1,1,2,3,0,,4,0,2,5,0
1239,1,1,0,0,5,2,4,3,2,0,2,2,3,5,0,0,,1,1,1,0,2,3,3,2,1,2,0,2,6,0
1240,1,2,1,0,8,0,3,1,1,0,0,1,2,1,1,1,0,0,1,1,3,0,0,0,0,1,2,0,2,3,1
1241,1,3,0,1,3,2,2,0,2,0,1,0,5,3,0,2,1,0,0,1,5,0,5,5,1,1,4,0,2,1,0
